tract,Name,Teenage_Birth_Rate
39095003400,"Center City, Toledo, OH",0.5672
55079002400,"Old North Milwaukee, Milwaukee, WI",0.5671
17167001500,"Pioneer Park, Springfield, IL",0.567
39035150400,"East Cleveland, OH",0.5669
17163500500,"East Saint Louis, IL",0.5668
31055000600,"North Omaha, Omaha, NE",0.5668
22079012700,"Alexandria, LA",0.5668
28083950300,"Itta Bena, MS",0.5668
13089020500,"Edgewood, Atlanta, GA",0.5667
17197882500,"Joliet, IL",0.5667
26163513600,"Detroit, MI",0.5666
26163537200,"Detroit, MI",0.5666
12055960102,"Avon Park, FL",0.5666
37119003902,"Reid Park, Charlotte, NC",0.5665
39035118602,"Hough, Cleveland, OH",0.5665
51730810400,"Petersburg, VA",0.5665
13059030200,"Athens, GA",0.5665
45021970501,"Gaffney, SC",0.5662
22071000902,"Lower Ninth Ward, New Orleans, LA",0.5661
47157005300,"Riverview, Memphis, TN",0.5661
17031836800,"East Garfield Park, Chicago, IL",0.566
12105014301,"Lake Wales, FL",0.566
42101016701,"North Philadelphia, Philadelphia, PA",0.5659
17031837800,"Near West Side, Chicago, IL",0.5659
18097390900,"Kennedy King, Indianapolis, IN",0.5659
17031491000,"Roseland, Chicago, IL",0.5658
5093010100,"Blytheville, AR",0.5655
17031681400,"Englewood, Chicago, IL",0.5655
17031460302,"South Chicago, Chicago, IL",0.5653
26163507000,"Krainz Woods, Detroit, MI",0.5652
39061026700,"Walnut Hills, Cincinnati, OH",0.5651
45003021101,"Warrenville, SC",0.5651
28011950100,"Shelby, MS",0.5651
22051023700,"Metairie, LA",0.5649
48303000201,"Lubbock, TX",0.5649
17167001700,"Springfield, IL",0.5647
24510080500,"Darley Park, Baltimore, MD",0.5647
24033803525,"Hyattsville, MD",0.5647
17031231200,"Humboldt Park, Chicago, IL",0.5646
47157022112,"Whitehaven, Memphis, TN",0.5646
19163010700,"Davenport, IA",0.5645
22117950800,"Bogalusa, LA",0.5644
55079006800,"Borchert Field, Milwaukee, WI",0.5644
13051010101,"Savannah, GA",0.5644
13089023101,"Decatur, GA",0.5643
22071000800,"Holy Cross, New Orleans, LA",0.5642
26077000300,"Northside, Kalamazoo, MI",0.5642
18003002300,"Fort Wayne, IN",0.5642
55101000300,"Racine, WI",0.5641
13121006500,"Capitol View, Atlanta, GA",0.5641
18097350900,"Mapleton - Fall Creek, Indianapolis, IN",0.564
55079014700,"Avenues West, Milwaukee, WI",0.564
37099950900,"Cashiers, NC",0.5639
17163501100,"East Saint Louis, IL",0.5638
13299950700,"Waycross, GA",0.5638
48309000400,"Waco, TX",0.5638
1055000700,"Gadsden, AL",0.5637
29510108300,"Baden, St. Louis, MO",0.5636
24510160600,"Mosher, Baltimore, MD",0.5635
37107010300,"Kinston, NC",0.5634
22017025200,"Allendale, Lakeside, Shreveport, LA",0.5634
47157002400,"North Memphis, Memphis, TN",0.5633
45003022001,"Aiken, SC",0.5633
39035114501,"Kinsman, Cleveland, OH",0.5633
17031560200,"South Side, Chicago, IL",0.5633
28049002700,"Jackson, MS",0.5632
24510130300,"Penn North, Baltimore, MD",0.5632
17031431301,"South Shore, Chicago, IL",0.5632
26163504800,"Detroit, MI",0.5631
28031950200,"Collins, MS",0.5631
1097001200,"Owens, Mobile, AL",0.5631
17031271200,"East Garfield Park, Chicago, IL",0.563
17031440102,"East Chatham, Chicago, IL",0.563
22071001900,"St. Roch, New Orleans, LA",0.563
51760020700,"Church Hill North, Richmond, VA",0.563
13121000700,"Knight Park/Howell Station, Atlanta, GA",0.5628
5035030502,"West Memphis, AR",0.5626
18097350600,"Devington, Indianapolis, IN",0.5626
39035119702,"Buckeye - Shaker, Cleveland, OH",0.5625
37067000400,"Winston-Salem, NC",0.5625
1097007600,"Prichard, AL",0.5624
39035114100,"Fairfax, Cleveland, OH",0.5621
17031710200,"Auburn Gresham, Chicago, IL",0.562
17097862902,"North Chicago, IL",0.562
39049001600,"University District, Columbus, OH",0.5619
13121007603,"Pomona Park, Atlanta, GA",0.5619
4013113900,"Central City, Phoenix, AZ",0.5619
26021002100,"Benton Harbor, MI",0.5618
45083020500,"Spartanburg, SC",0.5617
39035111500,"St. Clair - Superior, Cleveland, OH",0.5617
22033000100,"Mid City North, Baton Rouge, LA",0.5616
28119950300,"Lambert, MS",0.5614
53077000100,"Yakima, WA",0.5613
13255160800,"Griffin, GA",0.5613
37119005200,"Tryon Hills, Charlotte, NC",0.5613
22071002200,"St. Roch, New Orleans, LA",0.5612
37119002600,"Cherry, Charlotte, NC",0.5611
13315960300,"Pitts, GA",0.5611
5147490100,"McCrory, AR",0.561
12011041400,"Central Fort Lauderdale, Fort Lauderdale, FL",0.561
1121011200,"Alpine, AL",0.5609
22019000400,"Lake Charles, LA",0.5609
28151001100,"Greenville, MS",0.5608
29510118100,"Forest Park Southeast, St. Louis, MO",0.5608
13095000200,"Albany, GA",0.5608
12103020700,"Highland Oaks, Saint Petersburg, FL",0.5607
17031836900,"East Garfield Park, Chicago, IL",0.5607
12001000600,"Duval Heights, Gainesville, FL",0.5606
48303001000,"Parkway and Cherry Point, Lubbock, TX",0.5605
12031002801,"Northwest, Jacksonville, FL",0.5605
5139951000,"El Dorado, AR",0.5604
48113003700,"Dallas, TX",0.5604
39035112200,"Hough, Cleveland, OH",0.5603
55079000502,"Silverswan, Milwaukee, WI",0.5603
47157007900,"Memphis, TN",0.5601
12103021200,"Thirteenth St Heights, Saint Petersburg, FL",0.56
12103020600,"Saint Petersburg, FL",0.5599
47113000900,"Jackson, TN",0.5599
12081000703,"Bradenton, FL",0.5599
42101015101,"North Philadelphia, Philadelphia, PA",0.5597
45039960100,"Blair, SC",0.5597
1047956500,"Selma, AL",0.5596
48303000100,"Lubbock, TX",0.5596
39035121401,"Corlett, Cleveland, OH",0.5596
45007000700,"Anderson, SC",0.5596
48439106201,"Fort Worth, TX",0.5595
47065002300,"Clifton Hills, Chattanooga, TN",0.5594
39061008502,"Cincinnati, OH",0.5594
1063060200,"Boligee, AL",0.5594
13051002100,"Benjamin Van Clark Park, Savannah, GA",0.5594
12099001404,"West Palm Beach, FL",0.5593
26163532400,"Virginia Park, Detroit, MI",0.5593
22073010700,"Monroe, LA",0.5593
22015011300,"Bossier City, LA",0.5593
47037012600,"East Nashville, Nashville, TN",0.5592
12031011500,"45th & Moncrief, Jacksonville, FL",0.559
17031700502,"Ashburn, Chicago, IL",0.5589
22071013800,"St. Bernard Area, New Orleans, LA",0.5589
26163504400,"Detroit, MI",0.5589
6075012601,"Marina District, San Francisco, CA",0.5588
1097002600,"North Crichton, Mobile, AL",0.5588
47159975300,"Elmwood, TN",0.5588
17031491300,"Roseland, Chicago, IL",0.5587
24510030200,"Little Italy, Baltimore, MD",0.5587
39061004100,"East Walnut HIlls, Cincinnati, OH",0.5586
55079006300,"Franklin Heights, Milwaukee, WI",0.5586
4013116606,"Laveen Village, Phoenix, AZ",0.5585
39095001000,"Lagrange, Toledo, OH",0.5585
47157009902,"Frayser, Memphis, TN",0.5585
26163522300,"NW Goldberg, Detroit, MI",0.5584
42101014100,"Ludlow, Philadelphia, PA",0.5584
26163531900,"Dexter-Linwood, Detroit, MI",0.5584
13121003800,"Atlanta University Center, Atlanta, GA",0.5583
5107480500,"West Helena, Helena-West Helena, AR",0.5583
47157021747,"Memphis, TN",0.5583
55079185400,"Lindsay Heights, Milwaukee, WI",0.5582
47113001000,"Jackson, TN",0.5581
12105011603,"Lakeland, FL",0.5581
1073010302,"Bessemer, AL",0.5579
34013001400,"Fairmount, Newark, NJ",0.5579
39035111700,"St. Clair - Superior, Cleveland, OH",0.5579
26163553600,"Highland Park, MI",0.5579
39095000800,"Toledo, OH",0.5579
22017022000,"Allendale, Lakeside, Shreveport, LA",0.5579
12117020500,"Sanford, FL",0.5579
42101020101,"North Philadelphia, Philadelphia, PA",0.5578
17031250700,"Austin, Chicago, IL",0.5578
55079009000,"Washington Park, Milwaukee, WI",0.5577
47047060300,"Mason, TN",0.5577
45091060501,"Rock Hill, SC",0.5577
11001007000,"Southeast Washington, Washington, DC",0.5575
13089020600,"Edgewood, Atlanta, GA",0.5575
29095016400,"East Community Team South, Kansas City, MO",0.5575
22005030900,"Donaldsonville, LA",0.5574
12095018500,"Southwest Orlando, Orlando, FL",0.5574
39099802500,"Idora, Youngstown, OH",0.5573
55079001600,"Valhalla, Milwaukee, WI",0.5573
17031842000,"Bronzeville, Chicago, IL",0.5572
47065001200,"Glenwood, Chattanooga, TN",0.5572
26081003200,"South East End, Grand Rapids, MI",0.5572
26163545100,"Grandale, Detroit, MI",0.5571
24510200300,"Bentalou-Smallwood, Baltimore, MD",0.557
13027960500,"Quitman, GA",0.5569
24510150200,"Sandtown-Winchester, Baltimore, MD",0.5569
12086011300,"Homestead, FL",0.5567
39061027000,"Avondale, Cincinnati, OH",0.5567
39095001500,"Ottawa, Toledo, OH",0.5565
12057003500,"East Tampa, Tampa, FL",0.5565
34001001400,"Atlantic City, NJ",0.5565
47065001100,"Orchard Knob, Chattanooga, TN",0.5565
40109100500,"Capitol View, Oklahoma City, OK",0.5565
1127020400,"Jasper, AL",0.5565
22067950800,"Bastrop, LA",0.5565
17163502500,"East Saint Louis, IL",0.5564
17031430800,"South Side, Chicago, IL",0.5563
48113003800,"Dallas, TX",0.5563
26163543900,"Brightmoor, Detroit, MI",0.5562
48309001900,"Oakwoods, Waco, TX",0.5561
24510150500,"Burleith-Leighton, Baltimore, MD",0.556
11001011000,"Southwest Washington, Washington, DC",0.556
48121021201,"Denton, TX",0.5558
34007601500,"Whitman Park, Camden, NJ",0.5558
13021010400,"Macon, GA",0.5557
48113008703,"Cedar Crest, Dallas, TX",0.5556
12057004000,"South Nebraska, Tampa, FL",0.5556
45083020701,"Park Hills, Spartanburg, SC",0.5556
48113008701,"Cedar Crest, Dallas, TX",0.5555
17031670600,"Englewood, Chicago, IL",0.5554
42101002200,"Newbold, Philadelphia, PA",0.5554
17097862800,"North Chicago, IL",0.5553
24510100100,"Johnson Square, Baltimore, MD",0.5553
17031611900,"Back of the Yards, Chicago, IL",0.5552
18097350800,"Indianapolis, IN",0.5551
55079012700,"Honey Creek Parkway, Milwaukee, WI",0.5551
17091012300,"Kankakee, IL",0.5551
39113004300,"Highview Hills, Dayton, OH",0.5549
18091040900,"Michigan City, IN",0.5548
13249960200,"Ellaville, GA",0.5547
26163504100,"Detroit, MI",0.5546
26163542700,"Detroit, MI",0.5546
13095001403,"Albany, GA",0.5544
5035030301,"West Memphis, AR",0.5543
24510070300,"Milton - Montford, Baltimore, MD",0.5542
39049003600,"King-Lincoln Bronzeville, Columbus, OH",0.5541
39035150300,"East Cleveland, OH",0.554
47037011800,"East Nashville, Nashville, TN",0.554
22033000601,"Mid City North, Baton Rouge, LA",0.5539
18141001000,"Northeast South Bend, South Bend, IN",0.5539
39095002500,"Roosevelt, Toledo, OH",0.5539
1015000500,"Anniston, AL",0.5538
34007600400,"Bergen Square, Camden, NJ",0.5538
17031251300,"South Austin, Chicago, IL",0.5538
48161000300,"Fairfield, TX",0.5538
48439106202,"Fort Worth, TX",0.5537
18089010500,"Gary, IN",0.5535
29510110500,"Fairgrounds, St. Louis, MO",0.5533
13121007200,"South River Gardens, Atlanta, GA",0.5533
22071000904,"Lower Ninth Ward, New Orleans, LA",0.5533
39113003800,"Westwood, Dayton, OH",0.5533
34007610400,"Lanning Square, Camden, NJ",0.5532
24510080301,"Berea, Baltimore, MD",0.5532
47157006800,"Orange Mound, Memphis, TN",0.5531
1097003800,"North Industrial Area, Saraland, AL",0.553
22033000900,"Mid City North, Baton Rouge, LA",0.5529
18141001900,"Northwest South Bend, South Bend, IN",0.5528
48201230300,"Northeast Houston, Houston, TX",0.5527
29189213800,"St. Louis, MO",0.5527
47157000300,"North Memphis, Memphis, TN",0.5526
18089012000,"Gary, IN",0.5526
26163513900,"Detroit, MI",0.5526
22071014100,"New Orleans, LA",0.5525
47113000800,"Jackson, TN",0.5525
26081002800,"SECA, Grand Rapids, MI",0.5525
17031835800,"Bronzeville, Chicago, IL",0.5523
39061009800,"West Price Hill, Cincinnati, OH",0.5523
48121020108,"Little Elm, TX",0.5523
13121008302,"Dixie Hills, Atlanta, GA",0.5522
17031842100,"Humboldt Park, Chicago, IL",0.5522
55079014100,"Hillside, Milwaukee, WI",0.5522
10003015502,"New Castle, DE",0.5522
18097330900,"Devington, Indianapolis, IN",0.5522
1121011800,"Sylacauga, AL",0.5522
4025001300,"Bagdad, AZ",0.5522
1125011600,"Tuscaloosa, AL",0.552
47113000600,"Jackson, TN",0.552
17115003100,"Decatur, IL",0.552
17143000100,"Peoria, IL",0.552
13121007604,"Campbellton Road, Atlanta, GA",0.5519
5093011300,"Joiner, AR",0.5518
29189214200,"St. Louis, MO",0.5517
37063002026,"Durham, NC",0.5517
55079004800,"Sherman Park, Milwaukee, WI",0.5515
34013004400,"Weequahic, Newark, NJ",0.5515
39061003800,"Evanston, Cincinnati, OH",0.5514
26163514300,"Detroit, MI",0.5514
17031250300,"Austin, Chicago, IL",0.5514
42101020300,"North Philadelphia, Philadelphia, PA",0.5513
35053940000,"Alamo, NM",0.5512
26163545400,"Detroit, MI",0.5512
22067950400,"Bastrop, LA",0.5512
29510109700,"College Hill, St. Louis, MO",0.5511
17031690400,"South Side, Chicago, IL",0.5511
13051000601,"West Savannah, Savannah, GA",0.5511
29095005200,"East Side, Kansas City, MO",0.5509
39061010003,"Westwood, Cincinnati, OH",0.5507
37063001400,"Durham, NC",0.5507
55101000400,"Racine, WI",0.5507
37195000801,"Wilson, NC",0.5507
36067004000,"Westside, Syracuse, NY",0.5506
17019000700,"Champaign, IL",0.5506
24510250203,"Cherry Hill, Baltimore, MD",0.5505
26081002900,"South Hills, Grand Rapids, MI",0.5505
17031671800,"Englewood, Chicago, IL",0.5505
18141002700,"South Bend, IN",0.5505
39155920500,"Warren, OH",0.5504
5119001300,"Capital View, Little Rock, AR",0.5504
18097352800,"Martindale-Brightwood, Indianapolis, IN",0.5503
47037012802,"Bordeaux Area, Nashville, TN",0.5503
48201230900,"Northeast Houston, Houston, TX",0.5502
22073000700,"Monroe, LA",0.5502
28049003000,"Jackson, MS",0.5502
30005940100,"Harlem, MT",0.5501
1065040300,"Sawyerville, AL",0.5501
45091061404,"Rock Hill, SC",0.5501
39049007740,"Maize-Morse, Columbus, OH",0.55
12086001501,"Model City, Miami, FL",0.55
39113165200,"Grafton Hill, Dayton, OH",0.5499
37021000900,"South French Broad, Asheville, NC",0.5498
13215002500,"Columbus, GA",0.5497
24510120500,"Greenmount West, Baltimore, MD",0.5497
28021950100,"Hermanville, MS",0.5497
12086007200,"Coconut Grove, Miami, FL",0.5497
39035151700,"East Cleveland, OH",0.5497
17031271800,"East Garfield Park, Chicago, IL",0.5497
17031062500,"Lake View, Chicago, IL",0.5496
29095016000,"18th And Vine And Downtown East, Kansas City, MO",0.5496
39035116400,"Glenville, Cleveland, OH",0.5496
55079009100,"Uptown, Milwaukee, WI",0.5496
18097355000,"Englewood, Indianapolis, IN",0.5495
13121002900,"Old Fourth Ward, Atlanta, GA",0.5495
18097352700,"Indianapolis, IN",0.5495
34013001800,"Fairmount, Newark, NJ",0.5494
42101013300,"Fairmount, Philadelphia, PA",0.5494
22047953200,"Saint Gabriel, LA",0.5494
34021001402,"Stuyvesant/Prospect, Trenton, NJ",0.5493
24510160400,"Midtown Edmondson, Baltimore, MD",0.5492
12086010500,"Goulds, FL",0.5492
29510125600,"Downtown, St. Louis, MO",0.5492
26163553400,"Highland Park, MI",0.5491
47053967100,"Medina, TN",0.5491
17031837100,"East Garfield Park, Chicago, IL",0.549
22033001104,"Lobdell/Woodale, Baton Rouge, LA",0.5489
45079010413,"Columbia, SC",0.5489
34007601800,"Waterfront South, Camden, NJ",0.5489
17031842300,"West Town, Chicago, IL",0.5489
17031430900,"South Shore, Chicago, IL",0.5488
17031390200,"South Side, Chicago, IL",0.5488
5069001901,"Pine Bluff, AR",0.5488
29095005801,"Boulevard Village, Kansas City, MO",0.5486
55079014800,"Avenues West, Milwaukee, WI",0.5486
22065960400,"Tallulah, LA",0.5485
13293010500,"Thomaston, GA",0.5483
40109103500,"Central Oklahoma City, Oklahoma City, OK",0.5483
45045000500,"Green Avenue, Greenville, SC",0.5483
31055005100,"Gifford Park, Omaha, NE",0.5482
12071000503,"Fort Myers, FL",0.5481
39113165100,"MacFarlane, Dayton, OH",0.5481
22017022300,"Queensborough, Shreveport, LA",0.548
10003000900,"Wilmington, DE",0.5479
12103020101,"Bayview, Saint Petersburg, FL",0.5479
37129011400,"Wilmington, NC",0.5477
17031661000,"Chicago Lawn, Chicago, IL",0.5477
40143006200,"Tulsa, OK",0.5477
36029003901,"Leroy, Buffalo, NY",0.5477
18089012100,"Gary, IN",0.5477
29095007900,"North Town Fork Creek, Kansas City, MO",0.5476
17031691200,"Greater Grand Crossing, Chicago, IL",0.5476
11001007503,"Historic Anacostia, Washington, DC",0.5476
17163500900,"East Saint Louis, IL",0.5475
29510112300,"Fountain Park, St. Louis, MO",0.5474
39049008730,"South Columbus, Columbus, OH",0.5473
48329001500,"Park Avenue Hts, Midland, TX",0.5473
28049003200,"Washington Addition, Jackson, MS",0.5473
51740211400,"Midtown, Portsmouth, VA",0.5472
8105976800,"Del Norte, CO",0.5472
55079000201,"Milwaukee, WI",0.5472
22065960300,"Tallulah, LA",0.5471
12057000700,"Sulphur Springs, Tampa, FL",0.5471
48375011000,"Amarillo, TX",0.5471
17115000900,"Decatur, IL",0.547
13121004000,"Mozley Park, Atlanta, GA",0.5468
24510150100,"Sandtown-Winchester, Baltimore, MD",0.5468
36055004000,"Lyell-Otis, Rochester, NY",0.5468
39095002402,"Ottawa, Toledo, OH",0.5466
47157007500,"South Memphis, Memphis, TN",0.5466
47113001100,"Jackson, TN",0.5465
17031817500,"Maywood, IL",0.5465
13045910502,"Carrollton, GA",0.5465
17031710400,"South Side, Chicago, IL",0.5464
34013002600,"West Side, Newark, NJ",0.5464
42101019900,"North Philadelphia, Philadelphia, PA",0.5464
17031420600,"South Side, Chicago, IL",0.5464
32003003500,"Vegas Heights, Las Vegas, NV",0.5464
12105016400,"Parker Street, Lakeland, FL",0.5463
17031836400,"Oakland, Chicago, IL",0.5462
1053970400,"Atmore, AL",0.5461
48375012000,"Amarillo, TX",0.5461
13121007002,"Lakewood, Atlanta, GA",0.5461
47037013700,"Buena Vista Heights, Nashville, TN",0.5461
12105011202,"Paul A Digg, Lakeland, FL",0.546
24510090500,"Better Waverly, Baltimore, MD",0.546
48485011400,"Wichita Falls, TX",0.546
10003003002,"Wilmington, DE",0.546
17031835000,"Chicago Lawn, Chicago, IL",0.546
22033000500,"Mid City North, Baton Rouge, LA",0.546
48113002702,"South Dallas/Fair Park, Dallas, TX",0.546
39003013800,"Lima, OH",0.5459
22033000400,"Mid City North, Baton Rouge, LA",0.5458
42049001300,"Erie, PA",0.5458
17031730600,"South Side, Chicago, IL",0.5458
26163501300,"Morningside, Detroit, MI",0.5457
17031672000,"Englewood, Chicago, IL",0.5457
12107950800,"Palatka, FL",0.5457
17031821402,"Calumet Park, IL",0.5456
20055960505,"Garden City, KS",0.5456
37147001401,"Ayden, NC",0.5456
17115000600,"Decatur, IL",0.5455
17031611800,"South Side, Chicago, IL",0.5455
12105012601,"Haines City, FL",0.5455
28151000200,"Greenville, MS",0.5454
12057003600,"Grant Park, Tampa, FL",0.5454
17031381400,"South Side, Chicago, IL",0.5453
17031530200,"South Side, Chicago, IL",0.5453
28119950100,"Sledge, MS",0.5453
22033000602,"Mid City North, Baton Rouge, LA",0.5453
17031839500,"Bronzeville, Chicago, IL",0.5453
47157010110,"Frayser, Memphis, TN",0.5453
47037016200,"Edgehill, Nashville, TN",0.5451
34007600800,"Pyne Poynt, Camden, NJ",0.545
45057010800,"Lancaster, SC",0.545
12119910100,"Oxford, FL",0.545
39035111401,"Glenville, Cleveland, OH",0.5448
22071002700,"Seventh Ward, New Orleans, LA",0.5448
26081003700,"Garfield Park, Grand Rapids, MI",0.5448
13051002800,"Jackson Park, Savannah, GA",0.5447
26163553300,"Highland Park, MI",0.5447
26163500400,"Detroit, MI",0.5447
17143000600,"Peoria, IL",0.5447
24510160200,"Sandtown-Winchester, Baltimore, MD",0.5447
24510151300,"Central Park Heights, Baltimore, MD",0.5446
37067000600,"Winston-Salem, NC",0.5446
37165010200,"Laurinburg, NC",0.5445
24510260402,"Frankford, Baltimore, MD",0.5445
