tract,Name,Employment_Rate_at_Age_35
19163012901,"Davenport, IA",0.8771
6075980501,"Visitacion Valley, San Francisco, CA",0.8771
29151490300,"Freeburg, MO",0.8769
39099811700,"Boardman, OH",0.8769
34003032104,"Mahwah, NJ",0.8769
47125102006,"Clarksville, TN",0.8768
36081004002,"Queens County, NY",0.8768
17043843602,"Lombard, IL",0.8768
21037052302,"Fort Thomas, KY",0.8768
42001031402,"Gettysburg, PA",0.8768
6013355116,"San Ramon, CA",0.8768
39133601502,"Kent, OH",0.8767
38055960800,"Washburn, ND",0.8767
12103027209,"Dunedin, FL",0.8767
51179010214,"Stafford, VA",0.8765
27027020500,"Moorhead, MN",0.8765
38041964700,"Mott, ND",0.8765
31081969300,"Aurora, NE",0.8765
21111009900,"Louisville, KY",0.8764
19149970400,"Remsen, IA",0.8764
31109003609,"Lincoln, NE",0.8764
34027044000,"Chatham Township, NJ",0.8763
51059481201,"Reston, VA",0.8762
42017105509,"Yardley, PA",0.8762
72103170100,"Naguabo, PR",0.8762
17043846207,"Naperville, IL",0.8761
27011950200,"Graceville, MN",0.8761
31023967800,"David City, NE",0.8761
51089010800,"Martinsville, VA",0.8761
19061000802,"Dubuque, IA",0.8761
42017104604,"Doylestown, PA",0.8761
27003050210,"Forest Lake, MN",0.8761
46099001700,"Sioux Falls, SD",0.8761
42029302202,"Exton, PA",0.8759
36119005400,"Pelham, Village of Pelham, NY",0.8759
37031970903,"Emerald Isle, NC",0.8758
53011040609,"Camas, WA",0.8758
26163556500,"Livonia, MI",0.8757
12099007616,"Boca Raton, FL",0.8757
1013953500,"Georgiana, AL",0.8756
38059020100,"Mandan, ND",0.8755
46059975700,"Miller, SD",0.8755
25025010408,"Fenway/Kenmore, Boston, MA",0.8754
38077971000,"Wahpeton, ND",0.8753
55071005100,"Two Rivers, WI",0.8752
18003011802,"Monroeville, IN",0.8752
36071013900,"Highland Mills, Woodbury, NY",0.8752
20091053507,"Havencroft, Olathe, KS",0.8751
12099000410,"North Palm Beach, FL",0.8751
9009151200,"Milford, CT",0.875
20057961600,"Ford County, KS",0.875
27053024006,"Minneapolis, MN",0.875
46073974100,"Wessington Springs, SD",0.8749
48201451401,"Westside, Houston, TX",0.8749
48453000601,"University of Texas at Austin, Austin, TX",0.8749
27109001703,"Rochester, MN",0.8749
24027605104,"Clarksville, MD",0.8749
39035177605,"Parma, OH",0.8748
37183053521,"Medfield Estates, Raleigh, NC",0.8747
17197883514,"Tinley Park, IL",0.8746
12086006713,"Brickell, Miami, FL",0.8744
17067954000,"Nauvoo, IL",0.8744
37011930200,"Linville, NC",0.8744
25017334300,"Reading, MA",0.8744
19103010200,"Swisher, IA",0.8743
31001966200,"Roseland, NE",0.8743
34021003903,"Pennington, NJ",0.8742
12073002513,"Tallahassee, FL",0.8742
27117460200,"Pipestone, MN",0.8741
42101000902,"Center City, Philadelphia, PA",0.874
31055007304,"Florence, Omaha, NE",0.8739
25017338500,"Winchester, MA",0.8739
42077006905,"Coopersburg, PA",0.8737
12033002400,"Pensacola, FL",0.8737
25017322200,"Hudson, MA",0.8736
19095960200,"Marengo, IA",0.8736
47157020633,"Ellendale, Memphis, TN",0.8735
27171101300,"Cokato, MN",0.8735
55073001600,"Ringle, WI",0.8735
25013813204,"Feeding Hills, Agawam, MA",0.8733
6037189400,"Central LA, Los Angeles, CA",0.8732
39149971500,"Anna, OH",0.873
55133203306,"Willow Grove, Pewaukee, WI",0.873
31009972400,"Dunning, NE",0.873
17031800800,"Northfield, IL",0.873
27037060733,"Eagan, MN",0.8729
46029954302,"Watertown, SD",0.8729
19015020600,"Woodward, IA",0.8728
9007570300,"Cromwell, CT",0.8727
39139001200,"Mansfield, OH",0.8727
51810042000,"North Central, Virginia Beach, VA",0.8726
51550021011,"Great Bridge, Chesapeake, VA",0.8726
27043460500,"Bricelyn, MN",0.8724
36011040700,"Auburn, NY",0.8724
20063955200,"Grainfield, KS",0.8724
51650010200,"Langley Air Force Base, Hampton, VA",0.8724
46009967700,"Springfield, SD",0.8723
39045032800,"Pickerington, OH",0.8723
55101001705,"Mount Pleasant, WI",0.8723
19095960100,"South Amana, IA",0.8723
31013951100,"Hemingford, NE",0.8721
72085190101,"Las Piedras, PR",0.872
46099010200,"Colton, SD",0.8719
72051540200,"Dorado, PR",0.8719
6065045115,"Palm Desert, CA",0.8719
56001963100,"Laramie, WY",0.8718
38043966800,"Steele, ND",0.8718
39057280200,"Yellow Springs, OH",0.8718
55101002001,"Wind Lake, WI",0.8718
19127950300,"Melbourne, IA",0.8718
42049010904,"Erie, PA",0.8718
51087200108,"Henrico, VA",0.8717
17089852803,"Batavia, IL",0.8717
4013420207,"Red Mountain Ranch, Mesa, AZ",0.8716
19155021501,"Minden, IA",0.8715
36055011302,"Webster, NY",0.8715
36059415500,"North Wantagh, Seaford, NY",0.8714
17043844401,"Downers Grove, IL",0.8714
42029302000,"Malvern, PA",0.8713
17031804105,"Winston Knolls, Hoffman Estates, IL",0.8713
20043020100,"Highland, KS",0.8712
20099950400,"Parsons, KS",0.8712
46079960200,"Madison, SD",0.8712
24001001800,"Frostburg, MD",0.8711
55063010101,"Bangor, WI",0.8711
45003021201,"Aiken, SC",0.8711
17043842300,"Glen Ellyn, IL",0.8711
29510102300,"Boulevard Heights, St. Louis, MO",0.8711
25017374200,"Newton Highlands, Newton, MA",0.8711
17197880418,"Plainfield, IL",0.871
37081016306,"High Point, NC",0.871
25009209100,"Lynnfield, MA",0.871
25017317202,"Chelmsford, MA",0.8709
21015070309,"Union, KY",0.8709
51710002200,"Norfolk, VA",0.8709
6037189701,"Central LA, Los Angeles, CA",0.8709
27139080205,"Savage, MN",0.8707
48113020600,"Northwest Dallas, Dallas, TX",0.8707
27003050107,"Saint Francis, MN",0.8707
18003011606,"Fort Wayne, IN",0.8707
6065043823,"Beaumont, CA",0.8707
42101000300,"Center City, Philadelphia, PA",0.8706
6065042714,"Canyon Lake, CA",0.8705
48441010100,"Abilene Heights Area, Abilene, TX",0.8705
27123040502,"White Bear Lake, MN",0.8704
6067009635,"Elk Grove, CA",0.8704
6041132200,"Inverness, CA",0.8704
34023008605,"Princeton Meadows, NJ",0.8704
19113010800,"Mount Vernon, IA",0.8703
55079080300,"Shorewood, WI",0.8703
48393950100,"Miami, TX",0.8703
48085031641,"Estates At Wooded Cove, Plano, TX",0.8702
4021001702,"Maricopa, AZ",0.8702
48085031659,"Plano, TX",0.8702
36001013100,"Green Island, NY",0.8701
26125170000,"Berkley, MI",0.87
16029960200,"Soda Springs, ID",0.87
6095252104,"Benicia, CA",0.87
17163504352,"O'Fallon, IL",0.87
55073000900,"Schofield, WI",0.8699
48439111312,"Mansfield, TX",0.8698
20055960401,"Garden City, KS",0.8697
8109977600,"Moffat, CO",0.8697
42091207003,"Harleysville, PA",0.8696
12109020802,"Fruit Cove, FL",0.8696
19013002902,"La Porte City, IA",0.8695
27053105204,"Central Minneapolis, Minneapolis, MN",0.8695
17197883509,"Manhattan, IL",0.8695
27147960600,"Owatonna, MN",0.8694
25013813303,"Longmeadow, MA",0.8694
34025804500,"Tinton Falls, NJ",0.8694
18141011405,"Granger, IN",0.8693
25023507104,"Duxbury, MA",0.8693
27145010900,"Belgrade, MN",0.8693
12081002016,"Lakewood Ranch, FL",0.8693
17031802100,"Glenview, IL",0.8693
24025301102,"Bel Air, MD",0.8693
40143007634,"Tulsa, OK",0.8693
34013017200,"Montclair, NJ",0.8692
46099000401,"Sioux Falls, SD",0.8692
34011010500,"Bridgeton, NJ",0.8692
8001008551,"Thornton, CO",0.8691
19027960200,"Arcadia, IA",0.8691
37001020701,"Burlington, NC",0.8691
27085950200,"Hutchinson, MN",0.8691
27013171400,"Mapleton, MN",0.869
37067003909,"Winston-Salem, NC",0.869
25025010204,"Fenway/Kenmore, Boston, MA",0.869
30017961900,"Miles City, MT",0.869
40027202107,"Moore, OK",0.869
27037060816,"Lakeville, MN",0.8689
51107611900,"Ashburn, VA",0.8689
8005086500,"Saddle Rock Golf Club, Aurora, CO",0.8689
24005403802,"Pikesville, MD",0.8688
42085030400,"Sharon, PA",0.8688
36103122404,"West Babylon, NY",0.8686
39095004503,"Beverly, Toledo, OH",0.8685
32003005350,"Green Valley Ranch, Henderson, NV",0.8685
8001008536,"Commerce City, CO",0.8685
48187210710,"Northeast Side, Schertz, TX",0.8684
17031061100,"Wrigleyville, Chicago, IL",0.8683
26099268200,"New Baltimore, MI",0.8683
19061010500,"Dyersville, IA",0.8683
17201004300,"Pecatonica, IL",0.8683
38027959200,"New Rockford, ND",0.8682
21215080101,"Taylorsville, KY",0.8682
26143970600,"Roscommon, MI",0.8681
27037060721,"Eagan, MN",0.868
27053023901,"Minneapolis, MN",0.8679
72153750202,"Yauco, PR",0.8679
54069001901,"Bethlehem, WV",0.8679
36119004300,"North Side, Mount Vernon, NY",0.8679
17031803008,"Arlington Heights, IL",0.8678
55141010200,"Marshfield, WI",0.8678
39017011129,"Beckett Ridge, OH",0.8678
42125741300,"Lawrence, PA",0.8678
42107001700,"Yorkville, Pottsville, PA",0.8677
27037060748,"Burnsville, MN",0.8677
55133200804,"Brookfield, WI",0.8677
51810044401,"Northeast Virginia Beach, Virginia Beach, VA",0.8677
48201553801,"Spring Creek Oaks, Spring, TX",0.8676
38035011000,"Grand Forks, ND",0.8676
29183311908,"Lake Saint Louis, MO",0.8675
17031809100,"Evanston, IL",0.8675
26161400600,"Old West Side, Ann Arbor, MI",0.8674
55089650300,"Cedarburg, WI",0.8674
12073002414,"Killearn Estates, Tallahassee, FL",0.8673
48303010509,"Lubbock, TX",0.8673
25017357100,"Belmont, MA",0.8672
25025130404,"West Roxbury, Boston, MA",0.8672
33017080202,"Durham, NH",0.8671
53033024602,"Mercer Island, WA",0.8671
24510130805,"Cold Springs, Baltimore, MD",0.8671
42045401301,"Drexel Hill, Upper Darby, PA",0.8669
36087010503,"Pomona, NY",0.8668
29189221332,"St. Louis, MO",0.8668
27049080101,"Red Wing, MN",0.8668
6067008704,"Anatolia Village, Rancho Cordova, CA",0.8667
27163070304,"Saint Paul, MN",0.8667
19165960200,"Portsmouth, IA",0.8665
18003010808,"Arlington Park, Fort Wayne, IN",0.8665
17167000501,"Springfield, IL",0.8665
24027602700,"Taylor Village, Ellicott City, MD",0.8664
17177000400,"Pearl City, IL",0.8664
31117957900,"Tryon, NE",0.8663
27037060828,"Apple Valley, MN",0.8663
55115100100,"Cecil, WI",0.8663
39057220100,"Bellbrook, OH",0.8662
17031804808,"Schaumburg, IL",0.8662
38015011300,"Lincoln, ND",0.8661
27003050225,"Ramsey, MN",0.8661
24027605505,"River Hill, Clarksville, MD",0.8658
31079000500,"Grand Island, NE",0.8658
51153901506,"Gainesville, VA",0.8658
6085510001,"Los Altos, CA",0.8657
55079014700,"Avenues West, Milwaukee, WI",0.8657
31151960700,"Friend, NE",0.8656
6065045226,"Coachella, CA",0.8656
39147962700,"Fostoria, OH",0.8656
17163503414,"O'Fallon, IL",0.8656
27127750200,"Redwood Falls, MN",0.8656
27053026610,"Plymouth, MN",0.8656
9011693600,"Quaker Hill, Waterford, CT",0.8655
34003061400,"Wyckoff, NJ",0.8655
27123033100,"Dayton's Bluff, Saint Paul, MN",0.8655
42029302703,"West Chester, PA",0.8655
38003967900,"Oriska, ND",0.8655
40059952200,"Laverne, OK",0.8654
34023007905,"Parlin, Old Bridge Township, NJ",0.8654
19141490400,"Paullina, IA",0.8653
55135100500,"Waupaca, WI",0.8653
18113972000,"Rome City, IN",0.8652
45071950100,"Pomaria, SC",0.8652
54049021400,"Fairmont, WV",0.8652
8123002207,"Windsor, CO",0.8652
38073969000,"Lisbon, ND",0.8652
29165030208,"Weatherby Lake, MO",0.8652
55063010800,"Coon Valley, WI",0.8651
8095967700,"Haxtun, CO",0.8651
27163071015,"Woodbury, MN",0.8651
36005031200,"Bronx County, NY",0.8651
8001008542,"Brighton, CO",0.8651
19153011113,"West Des Moines, IA",0.865
42109980705,"Selinsgrove, PA",0.865
27111961000,"Fergus Falls, MN",0.8649
36059519100,"Hicksville, Hicksville, NY",0.8649
20157978200,"Scandia, KS",0.8648
42083421000,"Bradford, PA",0.8648
37183053205,"Alston Pond, Fuquay Varina, NC",0.8648
27123042302,"Maplewood, MN",0.8648
17197881009,"Lockport, IL",0.8647
26125152700,"Birmingham, MI",0.8647
17043846209,"Naperville, IL",0.8646
20091053421,"Forest Glen, Overland Park, KS",0.8646
25017373500,"Newton Corner, Newton, MA",0.8646
18141001300,"South Bend, IN",0.8646
25017374000,"Oak Hill, Newton, MA",0.8646
31055007318,"Bennington, NE",0.8645
36027110004,"Pawling, NY",0.8645
36005013000,"Bronx County, NY",0.8645
26109960400,"Wallace, MI",0.8645
9003468102,"Salmon Brook, Granby, CT",0.8644
49043964305,"Park City, UT",0.8644
27053023903,"Edina, MN",0.8644
19113001500,"Cedar Rapids, IA",0.8644
9013538202,"Somers, CT",0.8644
56007968000,"Saratoga, WY",0.8643
39035186206,"Strongsville, OH",0.8642
19069360300,"Latimer, IA",0.8641
17105960900,"Forrest, IL",0.8641
19045000400,"Clinton, IA",0.8641
27053024100,"Richfield, MN",0.8641
6019005909,"Clovis, CA",0.8641
36029008700,"Kenmore, NY",0.8641
31095963700,"Fairbury, NE",0.8641
19013002301,"Cedar Falls, IA",0.864
55063000700,"La Crosse, WI",0.864
31149974600,"Bassett, NE",0.864
27123041105,"New Brighton, MN",0.864
25023504102,"Norwell, MA",0.864
36085013201,"Richmond County, NY",0.864
31167962100,"Stanton, NE",0.8639
42029300502,"Phoenixville, PA",0.8639
19075960300,"Grundy Center, IA",0.8638
17031819700,"La Grange, IL",0.8638
32003005833,"Las Vegas, NV",0.8637
4013813800,"Sunbird Golf Resort, Chandler, AZ",0.8637
25021411302,"Walpole, MA",0.8637
4021000206,"San Tan Valley, AZ",0.8637
34035054100,"Basking Ridge, Bernards, NJ",0.8637
51119951000,"Saluda, VA",0.8636
31159960300,"Seward, NE",0.8636
27165950300,"Saint James, MN",0.8636
27003050230,"Lino Lakes, MN",0.8636
48491020706,"Forest Ridge, Round Rock, TX",0.8636
55027960800,"Beaver Dam, WI",0.8635
6063000201,"Graeagle, CA",0.8635
48439113929,"Village of Woodland Springs, Fort Worth, TX",0.8635
37071032702,"Gastonia, NC",0.8635
55087012505,"Appleton, WI",0.8635
42101000200,"Center City, Philadelphia, PA",0.8634
53075001000,"Pomeroy, WA",0.8633
34039037000,"Cranford, NJ",0.8633
27109000100,"Downtown, Rochester, MN",0.8633
53033005302,"Northeast Seattle, Seattle, WA",0.8632
29189213102,"Bridgeton, MO",0.8632
55097960701,"Plover, WI",0.8631
19193000900,"Sioux City, IA",0.8631
29189218300,"Kirkwood, MO",0.863
31003979700,"Neligh, NE",0.8629
19061001101,"Dubuque, IA",0.8629
36059415600,"Wantagh, NY",0.8628
17095001300,"Knoxville, IL",0.8628
27129790300,"Sacred Heart, MN",0.8628
27159480300,"Wadena, MN",0.8627
23007970102,"Stratton, Eustis, ME",0.8627
12001000809,"Gainesville, FL",0.8627
28047002500,"Gulfport, MS",0.8626
26131970100,"Bruce Crossing, MI",0.8626
38065961200,"Center, ND",0.8626
15003006806,"Aliamanu - Salt Lakes - Foster Village, Honolulu, HI",0.8626
55079091100,"Wauwatosa, WI",0.8625
48201423500,"Southwest Houston, Houston, TX",0.8625
55073000800,"Wausau, WI",0.8624
44007014501,"Cranston, RI",0.8624
25009209200,"Lynnfield, MA",0.8624
8035014127,"Castle Rock, CO",0.8624
38053962400,"Watford City, ND",0.8624
36069050301,"Clifton Springs, NY",0.8624
6001450746,"Pleasanton, CA",0.8623
40143003600,"Cherry Street, Tulsa, OK",0.8622
15001022102,"Hawaii County, HI",0.8622
19157370100,"Brooklyn, IA",0.8622
48453001913,"Westlake Highlands, Austin, TX",0.8622
36093032901,"Schenectady, NY",0.8621
42003202300,"Banksville, Pittsburgh, PA",0.8621
26125192700,"Brookedale Woods, Rochester Hills, MI",0.862
8123002008,"Erie, CO",0.862
19045000600,"Clinton, IA",0.862
26163556700,"Livonia, MI",0.862
55079120300,"Greenfield, WI",0.862
42091201406,"Dresher, PA",0.8619
17111871107,"Lake in the Hills, IL",0.8619
51107611021,"Ashburn, VA",0.8619
19163013703,"Bettendorf, IA",0.8619
34005702917,"Mount Laurel, NJ",0.8618
38017000901,"Clara Barton, Fargo, ND",0.8618
36029012902,"Hamburg, NY",0.8617
26163543000,"North Rosedale Park, Detroit, MI",0.8617
37049960403,"Trent Woods, NC",0.8617
55059000400,"Kenosha, WI",0.8617
46107000100,"Gettysburg, SD",0.8615
21067000802,"Lexington, KY",0.8615
6065045122,"Indian Wells, CA",0.8614
6013351200,"Lafayette, CA",0.8614
25017339801,"Medford, MA",0.8614
42077005401,"Lehigh County, PA",0.8613
27091790200,"Fairmont, MN",0.8613
55097960100,"Rosholt, WI",0.8613
38035011200,"Grand Forks, ND",0.8613
51800075404,"Suffolk, VA",0.8612
8063962300,"Flagler, CO",0.8612
20017960600,"Cottonwood Falls, KS",0.8611
42107000400,"Schuylkill County, PA",0.8611
56025000501,"Casper, WY",0.861
39061025104,"Cincinnati, OH",0.861
36103158707,"Yaphank, NY",0.8609
20205097100,"Altoona, KS",0.8609
31113957500,"Stapleton, NE",0.8609
36119007500,"Rye, NY",0.8609
55055101100,"Jefferson, WI",0.8608
36067005601,"Eastside, Syracuse, NY",0.8608
24033800514,"Bowie, MD",0.8608
36119002107,"Colonial Heights, Yonkers, NY",0.8608
17031824120,"Orland Park, IL",0.8608
13067030224,"Kennesaw, GA",0.8608
18091042900,"Wanatah, IN",0.8608
9003430302,"Plantsville, Southington, CT",0.8607
34013017400,"West Orange, NJ",0.8607
17097864522,"Riverwoods, IL",0.8607
36119014909,"Westchester County, NY",0.8607
19153010803,"Pleasant Hill, IA",0.8606
8013013004,"Louisville, CO",0.8606
38015010900,"Bismarck, ND",0.8606
27163071209,"Cottage Grove, MN",0.8606
72117959400,"Aguada, PR",0.8605
42013100800,"Altoona, PA",0.8605
8013012904,"Lafayette, CO",0.8604
27137012300,"Hibbing, MN",0.8604
55117001100,"Sheboygan, WI",0.8604
55133201203,"Brookfield, WI",0.8603
47065011324,"Chattanooga, TN",0.8603
8013012903,"Lafayette, CO",0.8603
8123002021,"Longmont, CO",0.8602
30015010200,"Fort Benton, MT",0.8602
13077170602,"Newnan, GA",0.8602
27037061402,"Randolph, MN",0.8602
27073180100,"Madison, MN",0.8602
38077971100,"Wahpeton, ND",0.8601
6013354001,"El Toyonal, Orinda, CA",0.8601
26103000200,"Marquette, MI",0.8601
12009064128,"Fieldstone, Melbourne, FL",0.8601
34025803300,"Holmdel, NJ",0.8601
17031802607,"Prospect Heights, IL",0.8601
37063002020,"Durham, NC",0.86
31151960900,"Wilber, NE",0.8599
38101010800,"Minot, ND",0.8599
25017353500,"Riverside, Cambridge, MA",0.8599
36001013507,"Latham, NY",0.8599
27021960100,"Remer, MN",0.8598
42003475304,"Bethel Park, PA",0.8598
34005982111,"McGuire Air Force Base, NJ",0.8597
32005001700,"Glenbrook, NV",0.8597
31109001001,"University Place, Lincoln, NE",0.8597
55055100400,"Waterloo, WI",0.8595
48219950600,"Ropesville, TX",0.8595
42041011602,"Mechanicsburg, PA",0.8595
53033004301,"Northeast Seattle, Seattle, WA",0.8595
38059020200,"Mandan, ND",0.8594
42133022200,"Hanover, PA",0.8593
15003005000,"Liliha - Kapalama, Honolulu, HI",0.8593
34003023301,"Hackensack, NJ",0.8593
29165030201,"Kansas City, MO",0.8593
20101956600,"Dighton, KS",0.8593
19153011702,"Johnston, IA",0.8592
36091062507,"Saratoga County, NY",0.8591
56001963600,"Laramie, WY",0.8591
4027011115,"Foothills, Yuma, AZ",0.859
10005051205,"Fenwick Island, DE",0.859
46083010108,"Harrisburg, SD",0.859
4012020602,"Ehrenberg, AZ",0.859
6085503330,"Chaboya, San Jose, CA",0.859
55117010502,"Plymouth, WI",0.8589
39107967400,"Celina, OH",0.8589
15009031103,"Kahului, HI",0.8589
29189221100,"Kirkwood, MO",0.8588
55087012506,"Appleton, WI",0.8588
4019004054,"Tucson, AZ",0.8588
19043070400,"Guttenberg, IA",0.8587
15003007400,"Naval Station Pearl Harbor, Honolulu, HI",0.8586
55091950200,"Pepin, WI",0.8585
39011041100,"Wapakoneta, OH",0.8585
39061004800,"Mount Lookout, Cincinnati, OH",0.8585
27125010200,"Red Lake Falls, MN",0.8584
45019002606,"West Ashley, Charleston, SC",0.8584
19163012300,"West Davenport, Davenport, IA",0.8584
36045060804,"Fort Drum, NY",0.8584
37119005515,"Highland Creek, Charlotte, NC",0.8584
48215024403,"Elsa, TX",0.8583
34039037400,"Cranford, NJ",0.8582
31179978700,"Wayne, NE",0.8582
42021012600,"Ebensburg, PA",0.8581
33011011401,"Nashua, NH",0.8581
34009020902,"Avalon, NJ",0.8581
15003011000,"Kailua, HI",0.858
55001950400,"Adams, WI",0.858
13121001002,"Georgia Tech, Atlanta, GA",0.858
39137030700,"Fort Jennings, OH",0.858
36059518204,"Woodbury, NY",0.858
34035053707,"Somerset County, NJ",0.858
26163577700,"Lincoln Park, MI",0.8579
31109003401,"West A, Lincoln, NE",0.8579
42003477100,"Pittsburgh, PA",0.8579
5039970100,"Fordyce, AR",0.8579
