tract,Name,Incarceration_Rate
51740211700,"Portsmouth, VA",0.094
17031843300,"Douglas Park, Chicago, IL",0.0939
45091061404,"Rock Hill, SC",0.0939
51710004700,"Norfolk, VA",0.0938
51740211900,"Portsmouth, VA",0.0938
51760020100,"East End, Richmond, VA",0.0938
6037920109,"Valencia, Santa Clarita, CA",0.0937
5007020405,"Rogers, AR",0.0937
51087200126,"Henrico, VA",0.0937
10003000300,"Baynard Village, Wilmington, DE",0.0937
8123000701,"Greeley, CO",0.0937
48263950100,"Jayton, TX",0.0937
48309002100,"Alta Vista, Waco, TX",0.0936
39035113600,"Fairfax, Cleveland, OH",0.0936
26163543900,"Brightmoor, Detroit, MI",0.0936
51740211400,"Midtown, Portsmouth, VA",0.0935
9001070500,"South End, Bridgeport, CT",0.0935
51760041000,"Fan District, Richmond, VA",0.0935
51710002900,"Park Place, Norfolk, VA",0.0935
47157021751,"Pinnacle Point, Memphis, TN",0.0935
17031841000,"Near South Side, Chicago, IL",0.0935
13043950100,"Metter, GA",0.0934
55079008100,"Harambee, Milwaukee, WI",0.0934
12031002600,"Lackawanna, Jacksonville, FL",0.0934
39035112301,"Hough, Cleveland, OH",0.0933
45063020505,"West Columbia, SC",0.0933
6037209200,"Central LA, Los Angeles, CA",0.0933
35045942803,"Shiprock, NM",0.0932
13067031211,"Cumberland, Atlanta, GA",0.0932
40143008001,"Tulsa, OK",0.0932
26125142200,"Pontiac, MI",0.0932
36067003500,"Eastside, Syracuse, NY",0.0931
12071000502,"Fort Myers, FL",0.0931
32003005015,"Las Vegas, NV",0.093
42071000100,"Lancaster, PA",0.093
39061027000,"Avondale, Cincinnati, OH",0.093
10003015600,"New Castle, DE",0.0929
9011690500,"New London, CT",0.0929
36093021002,"Hamilton Hill, Schenectady, NY",0.0928
37063000402,"Old West Durham, Durham, NC",0.0928
36093020300,"Schenectady, NY",0.0928
37129011400,"Wilmington, NC",0.0927
34007605200,"Gloucester City, NJ",0.0927
18097353500,"Ransom Place, Indianapolis, IN",0.0927
24510100100,"Johnson Square, Baltimore, MD",0.0927
13065970200,"Homerville, GA",0.0927
47037014200,"FANG, Nashville, TN",0.0926
34013009200,"Mount Pleasant/Lower Broadway, Newark, NJ",0.0926
32005001700,"Glenbrook, NV",0.0926
48309001000,"Sanger-Heights, Waco, TX",0.0926
48113010903,"Oak Cliff, Dallas, TX",0.0925
36119005001,"Scarsdale, NY",0.0925
20091053411,"Creekside, Overland Park, KS",0.0925
51013100800,"High View Park, Arlington, VA",0.0924
39061003600,"Walnut Hills, Cincinnati, OH",0.0924
6093000200,"Macdoel, CA",0.0924
17031292500,"Lawndale, Chicago, IL",0.0924
42043021300,"Harrisburg, PA",0.0923
48215024301,"Edinburg, TX",0.0923
17031420200,"South Side, Chicago, IL",0.0923
4013116730,"Ahwatukee Foothills Village, Phoenix, AZ",0.0923
48167723700,"Hitchcock, TX",0.0923
6027000200,"Bishop, CA",0.0922
37119004700,"Biddleville, Charlotte, NC",0.0922
29095015400,"Kansas City, MO",0.0921
1089003000,"Huntsville, AL",0.0921
36061020101,"Upper Manhattan, New York, NY",0.0921
17031671300,"Englewood, Chicago, IL",0.092
37119005403,"Nevin Community, Charlotte, NC",0.092
20173007400,"Eastborough, KS",0.092
12075970200,"Chiefland, FL",0.0919
42101010200,"Haddington, Philadelphia, PA",0.0919
17031062100,"Lake View, Chicago, IL",0.0919
42101025800,"North Philadelphia, Philadelphia, PA",0.0919
45079000700,"Elmwood Park, Columbia, SC",0.0918
6001402600,"Downtown Oakland, Oakland, CA",0.0918
51061930204,"Marshall, VA",0.0918
55079010600,"Brewer's Hill, Milwaukee, WI",0.0918
5119004600,"Downtown, Little Rock, AR",0.0918
36055009601,"Mayor's Heights, Rochester, NY",0.0917
6015000203,"Klamath, CA",0.0917
12111380200,"Fort Pierce, FL",0.0917
45083021001,"Spartanburg, SC",0.0917
37179021007,"Waxhaw, NC",0.0917
12023110400,"Lake City, FL",0.0916
12031011200,"Lake Forest Hills, Jacksonville, FL",0.0916
18141001000,"Northeast South Bend, South Bend, IN",0.0916
18097352100,"Martindale-Brightwood, Indianapolis, IN",0.0916
1055011200,"Gadsden, AL",0.0916
36001000200,"Arbor Hill, Albany, NY",0.0916
18097351700,"Reagan Park, Indianapolis, IN",0.0916
47113000500,"Jackson, TN",0.0915
47157004300,"Downtown, Memphis, TN",0.0914
18003004300,"Fort Wayne, IN",0.0914
22071006000,"Tulane - Gravier, New Orleans, LA",0.0914
17031710100,"Auburn Gresham, Chicago, IL",0.0913
48025950201,"Beeville, TX",0.0913
17031837300,"East Garfield Park, Chicago, IL",0.0913
39061007300,"Winton Place, Cincinnati, OH",0.0913
51740211500,"Midtown, Portsmouth, VA",0.0913
36067005800,"Southside, Syracuse, NY",0.0913
18097341200,"West Side, Indianapolis, IN",0.0913
34013005000,"South Broad Street, Newark, NJ",0.0913
48099010201,"Gatesville, TX",0.0912
36067005200,"Southside, Syracuse, NY",0.0912
13051000601,"West Savannah, Savannah, GA",0.0912
24033800518,"Bowie, MD",0.0912
34041031602,"Oxford, Oxford Township, NJ",0.0912
17031291200,"North Lawndale, Chicago, IL",0.0911
51680000600,"College Hill, Lynchburg, VA",0.0911
10003015502,"New Castle, DE",0.0911
48113020300,"Dallas, TX",0.0911
26121000300,"Angell, Muskegon, MI",0.0911
24510090900,"Oliver, Baltimore, MD",0.0911
48309001300,"North Waco, Waco, TX",0.091
51760010300,"Northside, Richmond, VA",0.091
8031000202,"Northwest, Denver, CO",0.0909
36055005900,"Rochester, NY",0.0909
42011001200,"Reading, PA",0.0909
29510111300,"The Ville, St. Louis, MO",0.0909
51101950200,"West Point, VA",0.0909
42003461000,"Pittsburgh, PA",0.0909
10003001600,"Wilmington, DE",0.0909
36119001503,"Southeast Yonkers, Yonkers, NY",0.0908
12083001800,"Ocala, FL",0.0908
12031014002,"Beaches, Neptune Beach, FL",0.0907
36055011605,"Penfield, NY",0.0907
9005360300,"Oakville, Watertown, CT",0.0907
42133000900,"York, PA",0.0907
21151010500,"Richmond, KY",0.0907
42003040200,"West Oakland, Pittsburgh, PA",0.0906
49049002400,"Downtown, Provo, UT",0.0906
48121021720,"Flower Mound, TX",0.0906
13051010101,"Savannah, GA",0.0905
13117130301,"Cumming, GA",0.0904
23029955300,"Princeton, ME",0.0904
45051051201,"Surfside Beach, SC",0.0904
11001006700,"Southeast Washington, Washington, DC",0.0904
45013002202,"Bluffton, SC",0.0904
26125142300,"Pontiac, MI",0.0903
29095014804,"Blue Springs, MO",0.0903
12071040122,"Westminister, Lehigh Acres, FL",0.0903
4013114800,"Central City, Phoenix, AZ",0.0903
12069031102,"Leesburg, FL",0.0903
42003030500,"Crawford-Roberts, Pittsburgh, PA",0.0902
51029930201,"Dillwyn, VA",0.0902
30041040100,"Hingham, MT",0.0902
39061026400,"West End, Cincinnati, OH",0.0902
9003417200,"New Britain, CT",0.0902
42101012000,"West Philadelphia, Philadelphia, PA",0.0902
1031010600,"Kinston, AL",0.0901
24510070200,"Madison - Eastend, Baltimore, MD",0.0901
42043020500,"Midtown, Harrisburg, PA",0.0901
12097040801,"Davenport, FL",0.0901
51740212000,"Portsmouth, VA",0.0901
17031837400,"East Garfield Park, Chicago, IL",0.09
12073001402,"Griffin Hgts, Tallahassee, FL",0.09
4021000604,"Tucson, AZ",0.09
42043021600,"Harrisburg, PA",0.09
42101014700,"Cecil B. Moore, Philadelphia, PA",0.0899
6075021200,"Dolores Heights, San Francisco, CA",0.0899
48437950400,"Kress, TX",0.0899
49049001801,"Joaquin, Provo, UT",0.0899
13215003200,"Columbus, GA",0.0899
8053973100,"Lake City, CO",0.0899
48085030512,"Hunters Creek, Frisco, TX",0.0899
51550020300,"South Norfolk, Chesapeake, VA",0.0898
39049003200,"Harrison West, Columbus, OH",0.0898
17115003100,"Decatur, IL",0.0898
18005010800,"Columbus, IN",0.0898
51800065200,"Suffolk, VA",0.0897
10003000601,"Wilmington, DE",0.0897
6013352101,"Rheem Valley Manor, Moraga, CA",0.0897
12001002218,"Gainesville, FL",0.0897
6043000400,"Mariposa County, CA",0.0896
13121006802,"Thomasville Heights, Atlanta, GA",0.0896
42017106100,"Langhorne, PA",0.0895
45019003700,"North Charleston, SC",0.0895
16027021300,"Caldwell, ID",0.0894
17161022600,"Rock Island, IL",0.0894
39153507400,"Elizabeth Park Valley, Akron, OH",0.0893
55079009800,"Walnut Hill, Milwaukee, WI",0.0893
39061006900,"Avondale, Cincinnati, OH",0.0892
17167001700,"Springfield, IL",0.0892
13055010500,"Summerville, GA",0.0892
51700030900,"Briarfield, Newport News, VA",0.0891
29095007600,"Blue Hills, Kansas City, MO",0.0891
48217960700,"Hillsboro, TX",0.089
48113000300,"Glencoe, Dallas, TX",0.089
42101001800,"Bella Vista, Philadelphia, PA",0.089
22019000200,"Lake Charles, LA",0.089
8035014006,"Parker, CO",0.089
11001007401,"Barry Farm, Washington, DC",0.0889
1081040800,"Auburn, AL",0.0889
31153010629,"North Shore, Papillion, NE",0.0889
18097322000,"Indianapolis, IN",0.0888
37025042102,"Concord, NC",0.0888
6065044921,"Rancho Mirage, CA",0.0888
51760040900,"Museum District, Richmond, VA",0.0888
24009860900,"Lusby, MD",0.0888
17097862300,"Waukegan, IL",0.0888
51760020400,"East End, Richmond, VA",0.0887
47037014300,"Hadley/Washington, Nashville, TN",0.0887
13059001900,"Athens, GA",0.0887
36055005100,"Group 14621, Rochester, NY",0.0887
17031838700,"Lawndale, Chicago, IL",0.0886
48485011300,"Wichita Falls, TX",0.0886
36081026200,"Queens County, NY",0.0886
4021002101,"Arizona City, AZ",0.0886
13277960200,"Ty Ty, GA",0.0885
48309001100,"North Waco, Waco, TX",0.0885
12086006713,"Brickell, Miami, FL",0.0884
42095017703,"Bethlehem, PA",0.0884
8043979200,"Cañon City, CO",0.0884
55079008800,"Park West, Milwaukee, WI",0.0883
31055004200,"Southeast Omaha, Omaha, NE",0.0883
42075003901,"Palmyra, PA",0.0883
10003000602,"Wilmington, DE",0.0883
17031061200,"Wrigleyville, Chicago, IL",0.0882
18095000400,"Anderson, IN",0.0882
55079120102,"Greenfield, WI",0.0882
17031411000,"South Side, Chicago, IL",0.0882
17031251200,"Austin, Chicago, IL",0.0882
4003000201,"Willcox, AZ",0.0881
8031002402,"North, Denver, CO",0.0881
51199050900,"Williamsburg, VA",0.0881
12001001514,"Gainesville, FL",0.0881
26099245400,"Martin Luther King, Mount Clemens, MI",0.088
9001074400,"East End, Bridgeport, CT",0.088
20173007800,"Matlock Heights, Wichita, KS",0.088
36081018000,"Queens County, NY",0.088
48113002702,"South Dallas/Fair Park, Dallas, TX",0.088
20173000700,"Power, Wichita, KS",0.088
22071009200,"Central City, New Orleans, LA",0.0879
12009064902,"Booker Heights, Melbourne, FL",0.0879
12011041000,"Central Fort Lauderdale, Fort Lauderdale, FL",0.0879
55079004500,"Arlington Heights, Milwaukee, WI",0.0877
9005300500,"Litchfield, CT",0.0877
34039035800,"Rahway, NJ",0.0877
12103020500,"Bartlett Park, Saint Petersburg, FL",0.0877
37045951400,"Lattimore, NC",0.0876
9001050100,"Westport, CT",0.0876
35001001800,"Central Campus, Albuquerque, NM",0.0875
13107970500,"Adrian, GA",0.0875
18097350700,"Indianapolis, IN",0.0874
39017013100,"Middletown, OH",0.0874
51740212600,"Portsmouth, VA",0.0873
12061050301,"Vero Beach, FL",0.0873
34005700402,"Maple Shade Township, NJ",0.0873
10003010400,"Wilmington, DE",0.0873
9015902200,"Eastford, CT",0.0872
39061002200,"Mount Auburn, Cincinnati, OH",0.0872
12081000705,"Bradenton, FL",0.0872
36067005300,"Southside, Syracuse, NY",0.0872
24510280302,"West Forest Park, Baltimore, MD",0.0872
51550021005,"Great Bridge, Chesapeake, VA",0.0872
22069000700,"Natchitoches, LA",0.0872
32003003235,"Las Vegas, NV",0.0872
12031001200,"Springfield, Jacksonville, FL",0.0871
20209045100,"Rosedale, Kansas City, KS",0.0871
36029003700,"Schiller Park, Buffalo, NY",0.0871
20209040200,"Northeast, Kansas City, KS",0.0871
45063021025,"Lexington, SC",0.0871
18003003000,"Pettit-Rudisill, Fort Wayne, IN",0.0871
29095006100,"East Side, Kansas City, MO",0.0871
4015940400,"Peach Springs, AZ",0.087
17031400800,"South Side, Chicago, IL",0.087
34007609202,"Sicklerville, NJ",0.087
26145000100,"Saginaw, MI",0.087
34021001500,"Trenton, NJ",0.087
45019003300,"North Charleston, SC",0.087
22045030800,"New Iberia, LA",0.087
32003003500,"Vegas Heights, Las Vegas, NV",0.087
24003706301,"Annapolis, MD",0.0869
12055961400,"Lake Placid, FL",0.0869
48201410100,"Fourth Ward, Houston, TX",0.0869
18039001801,"Elkhart, IN",0.0869
29189214100,"St. Louis, MO",0.0869
34001002500,"Atlantic City, NJ",0.0869
29095003800,"East Side, Kansas City, MO",0.0869
8023972700,"San Luis, CO",0.0868
22017024800,"Shreveport, LA",0.0868
17019000500,"Champaign, IL",0.0868
13235950200,"Hawkinsville, GA",0.0868
12057001800,"East Tampa, Tampa, FL",0.0867
36027130004,"Hyde Park, NY",0.0867
17031824400,"Crestwood, IL",0.0867
2105000300,"Hoonah–Angoon County, AK",0.0866
36065021500,"Utica, NY",0.0866
9009141600,"Dixwell, New Haven, CT",0.0866
48201311400,"Greater East End, Houston, TX",0.0866
1097000200,"Central Business District, Mobile, AL",0.0865
9005293100,"Colebrook, CT",0.0864
17143000100,"Peoria, IL",0.0864
29095008900,"South Kansas City, Kansas City, MO",0.0863
4013611600,"Deer Valley, Phoenix, AZ",0.0863
10003003002,"Wilmington, DE",0.0863
32003002837,"Las Vegas, NV",0.0863
48113002701,"South Dallas/Fair Park, Dallas, TX",0.0863
55079004700,"Franklin Heights, Milwaukee, WI",0.0863
39035141000,"Cleveland Heights, OH",0.0862
17031260200,"Garfield Park, Chicago, IL",0.0862
17031351500,"Bronzeville, Chicago, IL",0.0862
9013860100,"Columbia, CT",0.0862
48085030203,"Anna, TX",0.0861
51680000400,"Rivermont, Lynchburg, VA",0.0861
36001000800,"Sheridan Hollow, Albany, NY",0.0861
42133000100,"York, PA",0.0861
10003014502,"Newark, DE",0.086
37119005200,"Tryon Hills, Charlotte, NC",0.086
27137015700,"Chester Park, Duluth, MN",0.0859
4021001500,"Casa Grande, AZ",0.0859
55009001200,"Green Bay, WI",0.0859
22033002400,"Highlands/Perkins, Baton Rouge, LA",0.0859
51830370100,"Williamsburg, VA",0.0859
51760011000,"Northside, Richmond, VA",0.0858
4015954800,"Kingman, AZ",0.0858
48201331900,"South Park, Houston, TX",0.0858
48453002107,"East MLK, Austin, TX",0.0858
39003013700,"Lima, OH",0.0857
37071032000,"Gastonia, NC",0.0857
42101010400,"Mill Creek, Philadelphia, PA",0.0857
48027021303,"Temple, TX",0.0857
36067003602,"Eastside, Syracuse, NY",0.0856
12057013317,"Riverview, FL",0.0856
55079006700,"Harambee, Milwaukee, WI",0.0856
37097060802,"Harmony, NC",0.0856
12083002504,"Ocala, FL",0.0856
48139061200,"Ennis, TX",0.0856
37081011200,"Greensboro, NC",0.0856
37159050201,"Salisbury, NC",0.0856
55079011300,"East Town, Milwaukee, WI",0.0855
8005082000,"Centretech, Aurora, CO",0.0855
42101011100,"Carroll Park, Philadelphia, PA",0.0855
51800065400,"Suffolk, VA",0.0855
18089010205,"Gary, IN",0.0855
37067001602,"Winston-Salem, NC",0.0855
48453000802,"East Austin, Austin, TX",0.0855
1101005502,"Pike Road, AL",0.0854
51700030600,"South Newport News, Newport News, VA",0.0854
24510200702,"Saint Joseph's, Baltimore, MD",0.0854
8101003001,"Pueblo, CO",0.0854
12057014010,"Sun City Center, FL",0.0854
42045405400,"Chester, PA",0.0854
18095011000,"Anderson, IN",0.0853
48201532002,"North Houston, Houston, TX",0.0853
12099002006,"West Palm Beach, FL",0.0853
6037532400,"Vernon, CA",0.0853
39095002900,"Toledo, OH",0.0852
26081003000,"Madison Area, Grand Rapids, MI",0.0852
11001008802,"Northeast Washington, Washington, DC",0.0852
39081000800,"Steubenville, OH",0.0852
36067003400,"Eastside, Syracuse, NY",0.0852
45079011701,"Columbia, SC",0.0852
6085500800,"Central San Jose, San Jose, CA",0.0852
45019004000,"North Charleston, SC",0.0851
39035121401,"Corlett, Cleveland, OH",0.0851
12057011904,"Tampa, FL",0.0851
24510200100,"Lexington, Baltimore, MD",0.085
48027020800,"Temple, TX",0.085
24510280402,"Rognel Heights, Baltimore, MD",0.0849
36067004600,"Eastside, Syracuse, NY",0.0849
17031252101,"Austin, Chicago, IL",0.0849
36001000300,"Albany, NY",0.0848
18157000100,"Lafayette, IN",0.0848
51710001400,"Suburban Acres, Norfolk, VA",0.0848
39061006600,"North Avondale, Cincinnati, OH",0.0848
42133021500,"York County, PA",0.0847
24005403801,"Baltimore County, MD",0.0847
12057013806,"Riverview, FL",0.0847
24015030602,"Elkton, MD",0.0847
55079009900,"Midtown, Milwaukee, WI",0.0847
42133000200,"York, PA",0.0847
25017353900,"Riverside, Cambridge, MA",0.0846
39023000902,"Fair Vista, Springfield, OH",0.0846
40143002500,"Downtown, Tulsa, OK",0.0846
48245011800,"Port Arthur, TX",0.0846
40143001000,"University Park, Tulsa, OK",0.0846
39113001700,"McCook Field, Dayton, OH",0.0846
42045404800,"Chester, PA",0.0846
9003503500,"Upper Albany, Hartford, CT",0.0845
1099075600,"Beatrice, AL",0.0845
39057200400,"Fairborn, OH",0.0845
55079006600,"North Division, Milwaukee, WI",0.0845
42101008500,"Cobbs Creek, Philadelphia, PA",0.0845
17143005000,"Peoria, IL",0.0845
39035103300,"Ohio City, Cleveland, OH",0.0845
12015030401,"Englewood, FL",0.0845
40143007900,"Tulsa, OK",0.0844
36061022102,"Harlem, New York, NY",0.0844
39035119300,"Woodland Hills, Cleveland, OH",0.0843
17031260700,"Garfield Park, Chicago, IL",0.0842
12001000200,"Innovation District, Gainesville, FL",0.0842
26075000600,"Jackson, MI",0.0842
51770002500,"Roanoke, VA",0.0841
51740210300,"Portsmouth, VA",0.0841
31055007471,"Omaha, NE",0.0841
37081013800,"High Point, NC",0.0841
39061000900,"Over-The-Rhine, Cincinnati, OH",0.0841
42101017202,"Allegheny West, Philadelphia, PA",0.084
17031381200,"Bronzeville, Chicago, IL",0.084
6019005518,"Harlan Ranch, Clovis, CA",0.084
39035113500,"Fairfax, Cleveland, OH",0.084
47149040200,"La Vergne, TN",0.084
42091200305,"Hatboro, PA",0.084
42101019502,"Fairhill, Philadelphia, PA",0.0839
12085001410,"Stuart, FL",0.0839
11001007407,"Barry Farm, Washington, DC",0.0839
22071000300,"McDonough, New Orleans, LA",0.0839
29021001200,"Saint Joseph, MO",0.0839
51005080100,"Clifton Forge, VA",0.0839
12057010814,"Tampa, FL",0.0838
18003002800,"Oxford, Fort Wayne, IN",0.0838
24510140100,"Bolton Hill, Baltimore, MD",0.0838
13081010100,"Cordele, GA",0.0838
24003706302,"Annapolis, MD",0.0838
39061004000,"Evanston, Cincinnati, OH",0.0838
24021750100,"Downtown, Frederick, MD",0.0838
22033002200,"Baton Rouge, LA",0.0837
32003005847,"Las Vegas, NV",0.0837
56007967600,"Rawlins, WY",0.0837
34037374100,"Green Township, NJ",0.0837
17031671800,"Englewood, Chicago, IL",0.0837
47165020501,"Gallatin, TN",0.0837
11001008803,"Northeast Washington, Washington, DC",0.0837
40109107210,"South Oklahoma City, Oklahoma City, OK",0.0837
13051003700,"Twickenham, Savannah, GA",0.0836
36103158705,"Middle Island, NY",0.0836
12001002202,"Archer, FL",0.0836
47037013900,"Elizabeth Park, Nashville, TN",0.0836
55101000904,"Mount Pleasant, WI",0.0836
46113940900,"Kyle, SD",0.0835
42101016702,"Glenwood, Philadelphia, PA",0.0835
4021000803,"Florence, AZ",0.0835
21111003000,"Russell, Louisville, KY",0.0835
2290000400,"Yukon-Koyukuk County, AK",0.0834
19153001100,"Drake, Des Moines, IA",0.0834
39061027200,"South Fairmont, Cincinnati, OH",0.0833
39061004100,"East Walnut HIlls, Cincinnati, OH",0.0833
48029191806,"Far North Central, San Antonio, TX",0.0833
31055005901,"North Omaha, Omaha, NE",0.0833
51730810700,"Petersburg, VA",0.0833
26125192800,"Rochester, MI",0.0833
39035111902,"St. Clair - Superior, Cleveland, OH",0.0832
48113012208,"Dallas, TX",0.0832
8001061200,"Brighton, CO",0.0832
34013002500,"Lower Vailsburg, Newark, NJ",0.0832
